Samples,./barcode02_kr2_output,./barcode02_kr2_output,./barcode02_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,SHARED_class,SHARED_class,SHARED_class,SHARED_phylum,SHARED_phylum,SHARED_phylum,SHARED_SUMMARY,SHARED_SUMMARY,SHARED_SUMMARY,Details,Details
1281781,0,0,-inf,9,9,40.333333333333336,10,10,40.7,4,4,37.75,6,6,41.666666666666664,11,11,39.27272727272727,7,7,40.142857142857146,7,7,39.714285714285715,5,5,40.0,7,7,38.142857142857146,3,3,38.0,10,10,40.6,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis Bl12
1316911,84,84,46.45238095238095,93,93,46.354838709677416,67,67,44.0,65,65,45.4,78,78,49.48717948717949,103,103,45.300970873786405,67,67,45.656716417910445,76,76,48.14473684210526,58,58,44.62068965517241,57,57,48.21052631578947,43,43,45.30232558139535,91,91,48.252747252747255,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis KLDS2.0603
302912,1258,935,40.05723370429253,1690,1202,40.23550295857988,1315,993,40.17110266159696,1374,1029,40.15065502183406,1475,1054,40.31457627118644,1567,1116,40.576260370134015,1324,993,40.475075528700906,1411,1025,40.397590361445786,988,730,39.973684210526315,1058,801,40.189035916824196,874,638,40.25400457665904,1216,867,40.13651315789474,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Bifidobacterium animalis subsp. animalis
703613,323,323,39.06811145510836,488,488,39.22336065573771,322,322,39.36335403726708,345,345,39.504347826086956,421,421,39.451306413301666,451,451,39.629711751662974,331,331,39.516616314199396,386,386,39.69430051813472,258,258,39.19767441860465,257,257,39.68482490272373,236,236,39.45762711864407,349,349,39.117478510028654,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. animalis ATCC 25527
85006,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,3,37.72727272727273,11,3,37.72727272727273,0,0,-inf,0,0,-inf,0,0,-inf,order,Micrococcales
85023,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,37.375,8,8,37.375,0,0,-inf,0,0,-inf,0,0,-inf,family,Microbacteriaceae
85007,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,37.875,8,8,37.875,0,0,-inf,0,0,-inf,0,0,-inf,order,Corynebacteriales
85011,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,0,37.94736842105263,19,0,37.94736842105263,0,0,-inf,0,0,-inf,0,0,-inf,order,Streptomycetales
2062,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,0,37.94736842105263,19,0,37.94736842105263,0,0,-inf,0,0,-inf,0,0,-inf,family,Streptomycetaceae
1883,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,14,37.94736842105263,19,14,37.94736842105263,0,0,-inf,0,0,-inf,0,0,-inf,genus,Streptomyces
2593676,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.8,5,5,38.8,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Streptomyces
544448,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,25,1,39.6,25,1,39.6,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Tenericutes
31969,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,24,2,39.583333333333336,24,2,39.583333333333336,0,0,-inf,0,0,-inf,0,0,-inf,class,Mollicutes
2085,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,0,40.23529411764706,17,0,40.23529411764706,0,0,-inf,0,0,-inf,0,0,-inf,order,Mycoplasmatales
2092,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,1,40.23529411764706,17,1,40.23529411764706,0,0,-inf,0,0,-inf,0,0,-inf,family,Mycoplasmataceae
2093,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,6,40.63636363636363,11,6,40.63636363636363,0,0,-inf,0,0,-inf,0,0,-inf,genus,Mycoplasma
656088,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,44.2,5,5,44.2,0,0,-inf,0,0,-inf,0,0,-inf,species_group,Mycoplasma mycoides group
2767358,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.4,5,5,39.4,0,0,-inf,0,0,-inf,0,0,-inf,genus,Mycoplasmopsis
186328,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.8,5,5,38.8,0,0,-inf,0,0,-inf,0,0,-inf,order,Entomoplasmatales
1798711,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,0,38.44444444444444,9,0,38.44444444444444,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Cyanobacteria/Melainabacteria group
1117,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,4,38.44444444444444,9,4,38.44444444444444,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Cyanobacteria
1161,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.6,5,5,38.6,0,0,-inf,0,0,-inf,0,0,-inf,order,Nostocales
2157,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,23,2,38.130434782608695,23,2,38.130434782608695,0,0,-inf,0,0,-inf,0,0,-inf,superkingdom,Archaea
28890,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,1,38.285714285714285,21,1,38.285714285714285,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Euryarchaeota
2283794,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,0,37.583333333333336,12,0,37.583333333333336,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Methanomada group
183925,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,37.0,5,0,37.0,0,0,-inf,0,0,-inf,0,0,-inf,class,Methanobacteria
2158,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,37.0,5,0,37.0,0,0,-inf,0,0,-inf,0,0,-inf,order,Methanobacteriales
2159,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,37.0,5,5,37.0,0,0,-inf,0,0,-inf,0,0,-inf,family,Methanobacteriaceae
183939,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,0,38.0,7,0,38.0,0,0,-inf,0,0,-inf,0,0,-inf,class,Methanococci
2182,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,0,38.0,7,0,38.0,0,0,-inf,0,0,-inf,0,0,-inf,order,Methanococcales
2183,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,1,38.0,7,1,38.0,0,0,-inf,0,0,-inf,0,0,-inf,family,Methanococcaceae
2184,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,37.666666666666664,6,6,37.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,genus,Methanococcus
2290931,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,39.25,8,0,39.25,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Stenosarchaea group
224756,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,39.25,8,0,39.25,0,0,-inf,0,0,-inf,0,0,-inf,class,Methanomicrobia
94695,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,39.25,8,0,39.25,0,0,-inf,0,0,-inf,0,0,-inf,order,Methanosarcinales
2206,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,39.25,8,0,39.25,0,0,-inf,0,0,-inf,0,0,-inf,family,Methanosarcinaceae
2207,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,39.25,8,8,39.25,0,0,-inf,0,0,-inf,0,0,-inf,genus,Methanosarcina
10239,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,28,6,47.285714285714285,28,6,47.285714285714285,0,0,-inf,0,0,-inf,0,0,-inf,superkingdom,Viruses
2731341,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,0,53.5,16,0,53.5,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Duplodnaviria
2731360,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,1,53.5,16,1,53.5,0,0,-inf,0,0,-inf,0,0,-inf,kingdom,Heunggongvirae
2731618,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,0,54.53333333333333,15,0,54.53333333333333,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Uroviricota
2731619,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,0,54.53333333333333,15,0,54.53333333333333,0,0,-inf,0,0,-inf,0,0,-inf,class,Caudoviricetes
28883,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,1,54.53333333333333,15,1,54.53333333333333,0,0,-inf,0,0,-inf,0,0,-inf,order,Caudovirales
10699,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,1,55.357142857142854,14,1,55.357142857142854,0,0,-inf,0,0,-inf,0,0,-inf,family,Siphoviridae
196894,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,41.6,5,5,41.6,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Siphoviridae
1623299,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,65.625,8,0,65.625,0,0,-inf,0,0,-inf,0,0,-inf,genus,Phifelvirus
1633149,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,65.625,8,0,65.625,0,0,-inf,0,0,-inf,0,0,-inf,species,Enterococcus virus FL1
673832,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,65.625,8,8,65.625,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Enterococcus phage phiFL1A
2732004,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,39.5,6,0,39.5,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Varidnaviria
2732005,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,39.5,6,0,39.5,0,0,-inf,0,0,-inf,0,0,-inf,kingdom,Bamfordvirae
2732007,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.5,6,6,39.5,0,0,-inf,0,0,-inf,0,0,-inf,phylum,Nucleocytoviricota
